smiles,value,scaffold_train_test_label,random_train_test_label
Cc1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1,0.001,train,train
CCN1CCC(Nc2ccc3c(c2)C(=C(c2cccc(F)c2)c2nc4ccccc4[nH]2)C(=O)N3)CC1,4,train,train
C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1,2.4,train,train
COc1cc2ccc(C(O)(c3cccnc3)C(C)C)cc2cc1OC,9.4,train,train
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,3.9,train,train
O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(CCN3CCOCC3)c3ccccc32)CC1,30,train,train
O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(CCOc3ccccc3)c3ccccc32)CC1,9,train,train
COc1cccc(OC)c1[C@@H]1C[C@@H](O)C(=O)N1Cc1ccc2oc3ccccc3c2c1,18,train,train
NC1CCN(C(=O)[C@H](Cc2ccc(Br)cc2)NC(=O)C2(c3ccc(Cl)cc3Cl)CC2)CC1,8,test,train
COCCCc1cc(CN(C(=O)[C@@H](CN)Cc2ccc(CCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,1.3,train,train
C[C@H](NC(=O)[C@H]1NCC[C@@H]1O)c1ccc(-c2noc(CCC3CCCCC3)n2)cc1,4.3,train,train
Cc1nn(C2CCN(C(=O)[C@@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,21,train,train
Cc1nn(C2CCN(C(=O)CN)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,0.5,train,train
CN1CCC(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,24,train,train
CCN(Cc1cccnc1)c1cc(F)cc(-c2nc3ccccc3s2)c1,0.775,train,train
O=C(C1CC1)N(Cc1cccnc1)c1cc(F)cc(-c2nc3ccccc3s2)c1,1.11,train,train
CCN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)CN(C)C2CCN(C)CC2)c(Cl)c1,19,train,train
CCN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(NC(=O)CNC2CCCN(C)C2)c1,16.3,train,train
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2c(C)cncc2[nH]1)C(F)(F)F,2,train,train
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(C)nc(C)c2[nH]1)C(F)(F)F,0.2,train,train
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(S(C)(=O)=O)ncc2[nH]1)C(F)(F)F,2,train,train
CC(C)(CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F)c1ccccc1,0.1,train,train
CC(C)(CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F)c1cccc(O)c1,4,train,train
CC(C)(CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F)c1ccccc1C(N)=O,3,train,test
CC(C)(CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F)c1cccc(S(C)(=O)=O)c1,0.7,train,train
O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1onc(-c2ccccc2Cl)c1Br,18,test,train
O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1onc(-c2cccc(Cl)c2Cl)c1Br,19,test,train
COc1cc([C@H]2OC[C@H]([C@@H](O)c3ccc(O)c(OC)c3)[C@@H]2CO)ccc1O,66.5,train,test
COc1nc(-c2nc(Nc3cc(C(F)(F)F)ccc3F)n(C)n2)ccc1-n1cnc(C)c1,25.4,train,train
O=S(=O)(c1ccc(Cl)cc1)N1[C@H](C2CC2)CCC[C@@H]1C1(Cc2nc(CN3CC[C@@H](O)C3)no2)CC1,0.6,train,test
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CCC[C@H]3CO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,9,train,train
O=C(NC[C@@H]1OC(=O)N2c3ccc(N4CCOCC4=O)cc3OC[C@@H]12)c1ccc(Cl)s1,85.12,train,test
CC(C)C[C@](C)(N)COc1ccc(-c2ccncc2)cc1C(F)(F)F,0.63,train,train
CC(C)C[C@](C)(N)COc1ccc(-c2ccnc(C(F)F)c2)cc1C(F)F,16,train,train
O=C(O)[C@H](Cc1ccc(-n2c(-c3cccnc3)nc3cccnc32)cc1)NC1=C(Br)C(=O)C12CCCCC2,62,train,train
c1ccc(N(Cc2ccc3ccccc3c2)C2CNC2)cc1,1.33,train,train
Cc1cc(N2CCN(C(=O)OC(C)(C)C)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,1.9,test,train
COC(=O)N1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,0.7,test,test
Cc1cc(N2CCN(CC(=O)NCCF)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,2.4,test,train
CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccc(F)c(F)c2)c(Cl)c1,20,train,train
CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c1Br,33,train,train
CNC(=O)CCC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1,10,train,train
CN(c1ccc2cn(C)nc2c1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,4.7,test,train
CCN(C)c1nc2ccc(C(=O)N(CC3CCCCC3)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,0.026,test,train
CC(C)(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(N3CCCC3)oc2c1,0.027,train,train
CCNc1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,0.028,train,train
CCN(C)c1nc2ccc(C(=O)N(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)CC(C)(C)C)cc2o1,0.037,train,train
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(N)oc2c1,0.042,train,train
CCN(C)c1nc2ccc(C(=O)N(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)CC(C)(C)O)cc2o1,0.14,train,test
CCN(C)c1nc2ccc(C(=O)N(CCN(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,0.41,train,train
Cc1ccncc1-c1ccc(CN)o1,29,train,train
NC/C=C\CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,13,train,test
C/C(CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)=C(/F)CN,1.8,train,train
C/C(CN)=C(\F)CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,15,train,train
CCCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n1cc([C@@](C)(NCc2ccn3nccc3n2)C(C)C)nn1,0.314,train,train
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ncccc34)sc21,6.7,train,test
CCn1nc2c(c1Nc1nc(-c3ccc(-n4cnc(C)c4)c(OC)n3)cs1)C(C)CC2(C)C,1.5,train,train
O=C(NCc1nc2cccnc2n1C1(c2ccccc2)CC1)[C@@H](Cc1ccccc1C(F)(F)F)NC(=O)C1(C(F)(F)F)CC1,1.9,train,test
CN1CCN(C(=O)[C@@H](COCc2ccccc2)NC(=O)c2cccnc2Oc2ccc(C(F)(F)F)cc2Cl)CC1,13.5,test,train
Cc1ccc2[nH]c(SCc3ccccn3)nc2c1,3.61,train,train
CCCCN1C(=O)C(C(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2,9.3,train,train
C[C@@H](C[C@@]1(C2CC2)NC(=O)NC1=O)C(=O)N1CCN(c2ccc(F)c(F)c2)[C@@H](C)C1,1.5,train,test
OC1(c2ccncc2)CCc2cc(-c3ccc(F)cc3)ccc21,3.231,train,train
CC(C)[C@@H]1CCC[C@H](COC(=O)N2CCN(CCO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,0.3,train,test
CC[C@@H]1C[C@@H](OC)C[C@H](COC(=O)N2CCC(N3CCCCC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,3.4,train,train
O=C1COc2cc(Cl)c(Cl)cc2N1CC(=O)N1CCCC(c2ccccc2)C1CN1CCOCC1,0.73,train,train
O=C(CC1([C@H]2CCC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC2(CCN2)CC1,7,train,test
CC(C)(CO)N1CCN(C(=O)CC2([C@H]3CCC[C@@H](C4CC4)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)CC1,1.5,train,train
N#CCCN1C(=O)CC[C@H]1C(=O)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3cnc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,12,train,test
O=C(C1CCS(=O)(=O)CC1)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,13,test,train
O=C(N[C@@H](Cc1ccccc1)CN(CC1CC1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,0.052,test,train
O=C(N[C@@H](Cc1ccccc1)CN(Cc1ccncc1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,0.049,train,train
O=C(Nc1ccc(-c2nnc(NCCCCN3CCOCC3)o2)c(F)c1)c1ccccc1F,64,train,train
Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1ccc2[nH]nc(C)c2c1,0.1,train,train
Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,5,train,test
CCN(CC(Cc1ccc(OCc2ccccc2)cc1)NC(=O)OCc1cncs1)CC(Cc1ccc(OCc2ccccc2)cc1)NC(=O)OCc1nccs1,0.3,train,train
COc1ccc([C@H](C)NC(=O)COc2cc(C(F)(F)F)c3c(-c4ccccc4)nn(C)c3n2)cc1,8,train,train
O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,15,train,train
O=C(NC1CCc2ccccc2CC1)N1CCC(c2nc(-c3ccccn3)no2)CC1,10,train,train
OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,0.17,train,train
OC(CC1c2c(F)cccc2-c2cncn21)C1CCCCC1,2,train,train
CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1ccccc1S(C)(=O)=O,3,train,train
CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(Cl)cccc1Cl,0.7,train,train
N[C@@H](Cn1c(=O)c(-c2ccc(COCC(=O)O)cc2)cn(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,20,train,train
N[C@@H](Cn1c(=O)c(-c2ccc(COC(=O)C3CC3)cc2)cn(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,0.048,test,train
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,9,test,train
CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,8.3,test,train
CN(C)[C@@H]1CCN(C(=O)[C@@H](COCc2ccccc2)NC(=O)c2cccnc2Oc2ccc(C(F)(F)F)cc2Cl)C1,7.2,train,train
CN(C)C1CN(C(=O)[C@@H](COCc2ccccc2)NC(=O)c2cccnc2Oc2ccc(C(F)(F)F)cc2Cl)C1,5.4,train,train
CCS(=O)(=O)c1ccc2[nH]c(-c3ccc(F)c(-c4ccccc4)c3)nc2c1,5.6,train,train
COc1nc(-c2csc(Nc3c4c(nn3CCF)CCC4)n2)ccc1-n1cnc(C)c1,10.5,train,test
CC(C)(CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F)c1ccccc1S(C)(=O)=O,0.01,train,train
CCS(=O)(=O)c1cc2cc(CC(O)(CC(C)(C)c3ccccc3C(N)=O)C(F)(F)F)[nH]c2cn1,14,train,train
N[C@@H](Cn1c(=O)c(-c2cccc(OCCCCC(=O)O)c2F)cn(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,36,train,train
CN[C@@H](Cn1c(=O)c(-c2cccc(OCCCNCC(=O)O)c2F)c(C)n(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,33,train,train
Cc1c(-c2cccc(OCCCCCC(=O)O)c2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,8.2,train,train
Cc1n[nH]c2ncc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,0.4,train,train
COc1cc2ccc(C(O)(c3cnn[nH]3)C(C)C)cc2cc1OC,57,train,train
COC(=O)C1=C(Cn2ccnc2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,0.2,test,train
Fc1ccc(-c2ccc3c(c2)CCCC3c2ccncc2)cc1F,2.3,train,test
COc1ccc(-c2ccc3c(c2)CCCC3(O)c2ccncc2)cc1F,15.19,train,train
Cc1cc2c(cc1C)N(CC(=O)N1CCCC(c3ccccc3)C1CN1CCCC1)C(=O)CO2,3.9,train,train
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCC(=O)O)c3ccccc3)c2=O)c1F,36,train,train
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(Cl)c1,40,test,train
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(Cl)c1,40,test,train
COc1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)ccc1F,40,test,train
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](N)C(C)C)c1,8.3,test,train
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3F)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,6.4,test,train
CC(C)CC1n2cncc2CN(Cc2cccs2)S1(=O)=O,1.16,train,train
C[C@@H](c1ccc(Cl)cc1)N1Cc2cncn2C(CC2CC2)S1(=O)=O,0.18,test,train
Clc1ccc(Sc2ccccc2N2CCNCC2)c(Cl)c1,4.4,train,train
Clc1cccc(Sc2ccccc2N2CCNCC2)c1Cl,6.1,train,train
Cc1n[nH]c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12,7.6,train,train
Cc1nc2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc2n1C,27,train,train
Oc1cccc(-c2cnc(-c3cccc(O)c3)s2)c1,0.8,train,train
OC[C@H](Cc1ccc2c(c1)OCO2)[C@H](CO)Cc1ccc2c(c1)OCO2,9.5,test,train
O=c1cc(-c2ccc(Cl)cc2Cl)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,1.7,train,train
O=C(NCCc1cnc[nH]1)c1ccc2cc(Br)ccc2c1,3.28,test,train
CCN(Cc1cccnc1)c1ccc(-c2ccc(F)cc2)cc1F,1,train,train
Cc1cc([C@]2(c3ccc(F)c(C#CC4CC4)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,4.1,train,train
CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cn3)ncc2Cl)c1,31.4,train,train
CO[C@@H]1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2,7.7,train,train
CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,7.1,train,train
C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@](CCCO)(c2ccccc2)OC1=O,14,test,train
Cn1c(-c2ccoc2)c(C2CCCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21,8.7,train,train
O=C(N[C@H](Cc1ccccc1)CN(Cc1cnc2ccccc2c1)C[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)OCc1nccs1,0.07,train,test
CC(C)(C)OC(=O)NC[C@H]1CC[C@H](CNC(=O)c2cc(-c3cccc(CN)c3)nc3ccccc23)CC1,2.4,train,train
c1cc([C@H]2CC[C@H](N3CCCC3)CC2)ccc1OCCCN1CCCCC1,48,train,test
CC(C)(C)[C@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl,4.9,train,train
Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,0.47,train,train
C[C@@H]1[C@@H](C)OCCN1c1nc(-c2ccncc2F)cc(=O)n1C,100,train,train
Clc1ccc([C@@]23CCCC[C@@H]2CNC3)cc1Cl,12.8,test,test
CC(C)CN(C[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1,0.11,test,test
Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](c4cncs4)CC3)C2)c2cc(C(F)(F)F)ccc21,6.8,test,train
O=C1NCCC12CCN(c1c(Cl)cncc1-c1ccc(N3CCOCC3)cc1)CC2,2.1,train,train
c1ccc(CN(CCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)Cc2ccccn2)nc1,6.01,train,test
c1cncc(CNCCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)c1,8.45,test,train
CC1(C)CCC(NC/C=C/CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1,0.99,train,train
Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cccc3c2cnn3-c2ccc(F)cc2)c(C)c1,10,test,test
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NCC(F)(F)F)C2,1.9,train,train
Fc1ccccc1-c1cc(Nc2ccncc2)c2cc[nH]c2n1,2.51189,train,train
CCn1nc(C(C)(C)C)cc1Nc1nc(-c2ccc(-n3cnc(C)c3)c(F)c2)cs1,16,train,train
CN([C@@H]1CCc2c(c3ccccn3c2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,11,test,train
COc1cc(C)c2nc3[nH]nc(C)c3c(C(O)c3cncn3C)c2c1,1.2,train,train
Cc1cc(Cl)cc2c(C(O)c3cccnc3)c3c(C)n[nH]c3nc12,2.1,test,train
COc1cc(C)c2nc3[nH]nc(C)c3c(C(O)c3ncco3)c2c1,7.8,train,train
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(Cc4ccccn4)CC3)cc2C2=CCCCC2)n1,5.6,train,train
CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,4.8,train,train
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,42,test,train
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,1,train,test
Cc1cccc(C)c1CNc1nc(-c2ccccc2)cc2c(C)c(C)[nH]c12,6.6,train,train
Cc1cnc(C)n1CC(=O)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,10.7,train,train
COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc3c(c2)OCO3)cc(OC)c1OC,1,train,train
CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(Cl)cc2F)N=C(c2ccnc(Cl)c2)N1,2.5,train,train
CN1CCN(C(=O)[C@@H](COCC(C)(C)C)NC(=O)c2cccnc2Oc2ccc(C(F)(F)F)cc2Cl)CC1,12,train,test
O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1ccnc2ccccc12)C1CC1,31,train,train
Cc1cc2nc(NCCCO)n(CC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2cc1C,3,train,train
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.07,train,train
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@]23OCc2ccccc23)C2CC2)cc(OCCOC)c1,6,train,train
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@]23OC(=O)c2ccccc23)C2CC2)cc(OCCOC)c1,7.2,train,train
COCCCc1cc(C)c(C)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,3.5,train,train
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,3.6337,train,train
CNCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,5,train,train
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,100,train,test
CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccccn3)cc12,0.0115,train,train
Cc1ccc2c3c(ccc2n1)OC[C@H](CN1CCN(c2ccc4cc(C#N)ccc4n2)CC1)O3,10,train,train
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,2.2,train,train
Cc1cc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(C)n1,1.1,train,test
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CC[C@@H](O)C3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,11.9,train,train
Cc1c(Cc2ccc(=O)n(Cc3ccc(F)cc3F)n2)c2cc(F)ccc2n1CC(=O)O,16,train,train
CC(C)(C(N)=O)N1CCN(Cc2cc3nc(-c4cc(C#N)cc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,1.2,train,train
O=C(C1CCN(c2ccncc2)CC1)N1CC[C@@H](CNS(=O)(=O)/C=C/c2ccc(-c3ccc(Cl)s3)s2)C1,1,test,train
CCN(CCc1ccccc1)C(=O)c1ccccc1-c1ccc(CN2C[C@@H](C)N[C@@H](C)C2)cc1,1.2,test,train
C[C@@H]1CN(Cc2ccc(-n3ccnc3C(=O)N3CCC(Nc4cccc(F)c4)CC3)cc2)C[C@H](C)N1,46,train,train
O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CCNC1,21.7,train,train
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(=O)OC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,0.67,test,train
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1ccc(Cl)cc1)O2,0.59,test,train
O[C@](Cn1cccn1)(c1ccc(F)cc1F)n1cncn1,44,train,train
Cc1cnc(CNc2cc(-c3ccccc3)nc(-c3ccncc3)n2)nc1,0.071,train,train
CC1(CC(=O)NCc2ccc(Br)cc2F)CC2(CCCCC2)OO1,4.4,train,train
N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3[O-])cc2c1Nc1ccc(F)c(Cl)c1,18,train,test
Cc1cc(OC[P@@]2(=O)OCC[C@@H](c3cccc(Cl)c3)O2)c2c(c1C)Cc1scnc1-2,0.42,train,train
CCOCCCn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,10.6,train,train
COCCn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,11,train,train
CC(Oc1ccc2nc(N)n(CC(O)c3ccc(C(F)(F)F)cc3Cl)c2n1)C(F)(F)F,20.3,train,train
Cc1cccc(C)c1CNc1cc(-c2ccco2)cn2c(C)c(C)nc12,1.65,train,train
Cc1cccc(C)c1CNc1cc(N2CCNC2=O)cn2c(C)c(C)nc12,6.5,train,train
Cn1cc(NC(=O)c2cnn3ccc(N)nc23)c(-c2cc(Cl)ccc2Cl)n1,5.8,train,train
Cc1cc2cc(N/C(=N\C(=O)c3ccc(C(N)=O)nc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,18,test,train
Cc1cc(N2CCC(N3C[C@@H]4C[C@H]3CO4)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,0.5,train,train
COc1cc(OC)cc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,0.38,test,train
Cc1cc(N2CCC(N3CCN(C)CC3)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,0.0024,train,train
Cc1cc(N2CCC(N3C[C@@H]4C[C@@H]3CO4)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,0.0005,train,train
O=C(NCCc1cnc[nH]1)c1cnc(-c2ccccc2)cn1,16,train,train
O=S(=O)(c1cccc(Cl)c1)n1ccc2cc3c(cc21)CCNCC3,7,train,train
O=S(=O)(c1ccccn1)n1ccc2cc3c(cc21)CCNCC3,77,train,train
O=S(=O)(c1cccc(Cl)c1)n1cc(Cl)c2cc3c(cc21)CCNCC3,20,train,train
CN1CCN(c2cn(S(=O)(=O)c3ccc(F)cc3)c3ccccc23)CC1,4.77,train,train
CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3cnc(C(=O)N4CCC4)cn3)cc(OC(C)C)c2)n1)OCC,30,train,train
CC(=O)Nc1cccc(-c2ccc(C(O)(c3c[nH]cn3)C3CC3)cc2)c1,5.5,train,train
Cc1nc2c(NCc3ccc(F)cc3Cl)cc(-n3cncn3)cn2c1C,5.2,train,train
Cc1cccc(C)c1CNc1cc(-c2ccccn2)cn2c(C)c(C)nc12,1.3,train,test
Cc1cccc(C)c1CNc1cc(C(=O)NCCO)cn2c(C)c(C)nc12,11.2,train,train
C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C1CCCCC1,0.448,train,test
Cc1cccc(C)c1CNc1cccc2c1nc(C)n2C,13,train,test
Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(CC(=O)N1CCCCC1)C2,8.2,train,train
COc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N,0.3,train,train
